"model","index_px","index_py","index_pz","index_sx","index_sy","index_sz","bounds_px","bounds_py","bounds_pz","bounds_sx","bounds_sy","bounds_sz","actual_dipole_moment","actual_dipole_position","actual_dipole_freq","success","found_dipole_moment","found_dipole_position","found_dipole_frequency"
"medium","3","5","1","1","4","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-6.0, -2.0)","(6.0, 10.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","1","4","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-6.0, -2.0)","(6.0, 10.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","1","4","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-6.0, -2.0)","(6.0, 10.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","1","4","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-6.0, -2.0)","(6.0, 10.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","0","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-10.0, -6.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","0","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-10.0, -6.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","0","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-10.0, -6.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","0","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-10.0, -6.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","0","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-10.0, -6.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","1","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-6.0, -2.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  7.77596231 -3.33333333]","[ 1.36139535 -5.45910836  3.7       ]","21.999834973578608"
"medium","3","5","1","2","1","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-6.0, -2.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  6.68056389 -3.33333333]","[ 1.04695604 -4.91121468  3.9       ]","21.99992256157969"
"medium","3","5","1","2","1","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-6.0, -2.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  6.66666667 -3.33333333]","[ 1.0429968  -4.90417296  3.90214427]","21.999930583799216"
"medium","3","5","1","2","1","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-6.0, -2.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  6.66666667 -3.33333333]","[ 0.97412124 -4.74268278  4.1       ]","21.942317630745258"
"medium","3","5","1","2","1","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-6.0, -2.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","2","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-2.0, 2.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","2","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-2.0, 2.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[2.06829055 6.66666667 0.10008981]","[2.         1.59570013 3.7       ]","22.009440484543866"
"medium","3","5","1","2","2","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-2.0, 2.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[1.99467997 6.66666667 0.69487916]","[2.         1.44613171 3.9       ]","22.009681148485825"
"medium","3","5","1","2","2","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-2.0, 2.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[1.90486334 6.66666667 1.28972404]","[2.        1.2884025 4.1      ]","22.009715314366623"
"medium","3","5","1","2","2","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(-2.0, 2.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[1.79623968 6.66666667 1.89011601]","[2.         1.12237451 4.3       ]","22.009606932857604"
"medium","3","5","1","2","3","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(2.0, 6.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 2.0656918   7.57194866 -1.17180697]","[2.  2.  3.5]","22.000000000031918"
"medium","3","5","1","2","3","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(2.0, 6.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 1.96392591  8.06763118 -0.88035594]","[2.         2.         3.70000003]","22.000000000380748"
"medium","3","5","1","2","3","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(2.0, 6.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 1.8413347   8.5973767  -0.58708928]","[2.  2.  3.9]","22.000000000066386"
"medium","3","5","1","2","3","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(2.0, 6.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 1.6964513   9.16244514 -0.29035351]","[2.         2.00000003 4.1       ]","21.99999999972566"
"medium","3","5","1","2","3","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(2.0, 6.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[1.52783109 9.76414052 0.01118002]","[2.  2.  4.3]","21.999999999190265"
"medium","3","5","1","2","4","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(6.0, 10.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","4","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(6.0, 10.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","4","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(6.0, 10.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","4","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(6.0, 10.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","2","4","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(-2.0, 2.0)","(6.0, 10.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","0","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-10.0, -6.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","0","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-10.0, -6.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","0","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-10.0, -6.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","0","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-10.0, -6.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","0","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-10.0, -6.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","1","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-6.0, -2.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 1.15321466  7.53111994 -3.33333333]","[ 2.         -5.36998111  3.5       ]","21.999227251870067"
"medium","3","5","1","3","1","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-6.0, -2.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 0.44495319  6.66666667 -3.33333333]","[ 2.         -4.87646459  3.7       ]","21.990995906719323"
"medium","3","5","1","3","1","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-6.0, -2.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","1","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-6.0, -2.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","1","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-6.0, -2.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","2","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-2.0, 2.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.30280057  7.01851832 -0.2744921 ]","[2.59674203 1.44641754 3.69585913]","21.999999999999982"
"medium","3","5","1","3","2","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-2.0, 2.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[3.33333333 6.66666668 0.40420233]","[2.6218938  1.21828445 3.83876911]","21.99999999981802"
"medium","3","5","1","3","2","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-2.0, 2.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[3.33333333 6.66666667 0.59939576]","[2.63079679 1.16684958 3.9       ]","21.999918585069377"
"medium","3","5","1","3","2","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-2.0, 2.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[3.33333333 6.66666667 1.2419763 ]","[2.66443586 0.99083502 4.10000006]","21.999672544382754"
"medium","3","5","1","3","2","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(-2.0, 2.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[3.33333318 6.66666667 1.89887266]","[2.70589672 0.80175197 4.30000004]","21.99948856392974"
"medium","3","5","1","3","3","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(2.0, 6.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  8.54722145 -2.09782476]","[2.62605367 2.00000001 3.5       ]","21.998128561052173"
"medium","3","5","1","3","3","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(2.0, 6.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","True","[ 3.33333333  9.12870921 -1.79500877]","[2.66556517 2.         3.7       ]","21.996497350427184"
"medium","3","5","1","3","3","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(2.0, 6.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","3","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(2.0, 6.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","3","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(2.0, 6.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","4","0","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(6.0, 10.0)","(3.5, 3.7)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","4","1","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(6.0, 10.0)","(3.7, 3.9)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","4","2","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(6.0, 10.0)","(3.9, 4.1)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","4","3","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(6.0, 10.0)","(4.1, 4.3)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
"medium","3","5","1","3","4","4","(0.0, 3.333333333333334)","(6.666666666666668, 10.0)","(-3.333333333333333, 3.333333333333334)","(2.0, 6.0)","(6.0, 10.0)","(4.3, 4.5)","(-1.9443892410744588, -6.221537995677158, 5.592388480581515)","(1.8087672324818271, -5.012714179961428, 4.171331614506319)","22","False","","",""
